Index,coherence,source,lang,BERT_NSP_PPL,Word_PPL
881938,1,Enron,en,1.2386255,6.053138787116271
69781,3,Enron,en,1.0000138,3.672344983928793
1287291,1,Enron,en,7.566098,9.048299207946156
931635,3,Enron,en,1.00003,4.895792087818564
59368,2,Enron,en,1.0000303,10.657077234118253
744980,3,Enron,en,1.00042,5.460561219179699
67243,3,Enron,en,11.352611,4.879009160541467
292347,3,Enron,en,1.0000833,4.492399379806472
78214,3,Enron,en,1.0000052,3.226272041200679
34435,1,Enron,en,1.0001086,8.109456119176052
1111985,1,Enron,en,1.0000125,9.844756390256002
721116,3,Enron,en,1.0000165,6.80482889236899
59493,2,Enron,en,1.0000715,5.184489767805285
1305501,3,Enron,en,1.0000165,5.507340034462459
1355769,1,Enron,en,1.0034105,8.212508518060577
1252794,3,Enron,en,2.2760499,8.038519822763924
735235,3,Enron,en,1.0000023,5.310711902595841
1260004,2,Enron,en,1.0000293,7.96128583701578
764544,3,Enron,en,1.0779628,7.7942899571936755
776281,3,Enron,en,1.0000103,3.0941051033816187
1247382,1,Enron,en,1.0001258,5.4578267060776025
1308158,1,Enron,en,3.7569127,6.897688718387563
67386,3,Enron,en,1.0013522,1.7299969776302353
56422,3,Enron,en,1.0000023,6.2774875139591275
57673,1,Enron,en,1.0004377,14.338722203070981
3012,1,Enron,en,1.0000304,7.437374970658193
1270616,1,Enron,en,2.5221703,8.170645763518994
276682,3,Enron,en,1.0000772,7.976336901164436
58267,1,Enron,en,1.0004094,18.026848169637546
685036,1,Enron,en,1.0000398,6.336443872873354
1144514,2,Enron,en,1.0002643,4.4818369259122335
41831,3,Enron,en,1.0000112,3.297773446316369
1100661,3,Enron,en,1.0000043,6.942309285724981
748972,1,Enron,en,1.6185261,7.106163123892452
765897,3,Enron,en,1.0001175,3.089787131509855
1116889,3,Enron,en,1.0000045,4.294212625427578
1334758,3,Enron,en,1.0000067,6.843406793990235
1355759,3,Enron,en,1.0000043,6.888840745979676
1109410,2,Enron,en,2.3896663,7.261482222254101
1304158,1,Enron,en,3.5796218,7.360431297819355
56472,3,Enron,en,5.6747293,8.827331088415574
1113061,1,Enron,en,1.0003335,7.1555170336190725
1127891,3,Enron,en,6.8483577,7.167748766476525
763100,1,Enron,en,1.0015649,6.044609928893794
1284063,1,Enron,en,1.0002424,12.0128801537013
16138,1,Enron,en,1.5465978,5.8947752069032
776097,3,Enron,en,1.0000081,4.350830828174508
1094630,3,Enron,en,1.7195721,7.698590765445462
103211,3,Enron,en,1.0000373,7.349090014390695
56285,1,Enron,en,4.093031,10.302114973545097
1355052,3,Enron,en,1.0000042,7.94673331062825
727530,1,Enron,en,2.3352203,4.696777769414885
83943,3,Enron,en,1.0000023,4.715218010701052
1139216,2,Enron,en,2.3844433,6.06906505505441
2026,3,Enron,en,1.0000796,7.146648942553469
743630,3,Enron,en,1.0000236,3.4702214558473834
743984,3,Enron,en,1.0011907,10.739969091744218
1359426,1,Enron,en,1.0004089,8.152431993050975
68198,1,Enron,en,1.0005189,8.588277643260318
1286206,2,Enron,en,1.0000862,6.427524611977669
884325,2,Enron,en,1.0002167,10.274695005983105
1355203,1,Enron,en,1.0000539,10.874463233961599
1263383,1,Enron,en,1.0019085,8.509999291742757
288987,2,Enron,en,1.0000151,6.733255216604081
1302881,3,Enron,en,1.0000027,4.769722377370196
43251,3,Enron,en,1.0000035,5.482299158692314
1248932,1,Enron,en,1.1914853,6.8436759619798995
743217,2,Enron,en,1.0000199,5.6437423471319645
754709,3,Enron,en,1.0000064,12.074153444765328
1098928,2,Enron,en,1.8016669,6.529473377408033
1033777,3,Enron,en,1.0001272,5.417226300058523
550574,2,Enron,en,1.0000038,14.190659423211624
1258080,1,Enron,en,1.0000674,5.429081571489098
1299246,3,Enron,en,1.0000052,3.226272041200679
727872,3,Enron,en,1.0000347,6.913383678584024
1248954,3,Enron,en,1.0000798,7.122151185096471
732468,1,Enron,en,2.4298203,8.966496228317785
59623,3,Enron,en,1.0000021,8.646527578776677
1278623,3,Enron,en,1.0003355,10.399429725956479
1306198,3,Enron,en,1.0000067,4.735994364034404
275743,1,Enron,en,1.377166,8.219215785528144
2819,3,Enron,en,2.086439,6.4992888088851775
291508,3,Enron,en,1.000167,4.391657018653562
1336725,1,Enron,en,1.00163,6.31130663642339
1109238,3,Enron,en,4.8620596,8.365541026656379
775848,1,Enron,en,1.9549615,4.541441484476132
771581,3,Enron,en,1.0000618,5.811668247128343
759263,2,Enron,en,1.000016,5.200897394969664
1350437,3,Enron,en,1.0002276,7.400993328872158
74653,1,Enron,en,2.1058598,8.644488753294892
721467,3,Enron,en,1.0000622,6.683447520979606
1114450,2,Enron,en,1.0001888,10.389360164639312
283828,3,Enron,en,1.0000029,6.500690617535986
899906,3,Enron,en,1.0001483,5.368914400881646
757251,2,Enron,en,1.0001657,2.995673717383952
58161,3,Enron,en,2.173307,7.524305310493687
869743,2,Enron,en,1.0000024,7.356811028936232
19590,1,Enron,en,2.0474284,9.875525811464446
277833,3,Enron,en,1.000022,6.680880049519712
1114444,3,Enron,en,1.0000659,6.166019030507839
1270742,3,Enron,en,1.0000064,6.103045122035645
1037140,1,Enron,en,1.0000241,9.253869679015576
288883,3,Enron,en,1.2050061,5.748920622237851
67593,1,Enron,en,1.0000459,5.370235697029267
1262908,3,Enron,en,1.0000031,3.9424608063657423
1279530,3,Enron,en,1.0000029,4.554399562216292
1258074,3,Enron,en,1.0056487,5.186200191659113
890427,1,Enron,en,2.8152595,3.9469911997129628
1252970,1,Enron,en,2.0596967,9.385016723652175
738057,3,Enron,en,1.0147147,6.072592517472121
1279161,3,Enron,en,1.0325217,5.1009718614810815
1296695,2,Enron,en,1.0000048,5.07916177470967
67677,3,Enron,en,1.6913651,8.439748078111496
1100542,1,Enron,en,2.6185467,11.710825189070992
761387,1,Enron,en,1.0002229,5.441758610197691
83435,3,Enron,en,1.0001618,4.586362862056405
76955,2,Enron,en,1.0036521,4.917042298059973
1354218,2,Enron,en,1.0038683,8.683282945018428
1350572,3,Enron,en,7.375181,2.8446740405445103
79147,3,Enron,en,1.000002,4.636821521307065
776042,3,Enron,en,3.4414601,5.749937278276197
1355115,3,Enron,en,1.0001494,5.079094624910488
1303935,1,Enron,en,1.0006906,5.068326067046688
869754,2,Enron,en,1.0000548,8.373323872865846
280830,3,Enron,en,1.0002952,6.920240934750562
1109307,2,Enron,en,1.000002,8.460485487585078
1126607,3,Enron,en,1.0001556,5.522669858666447
1241911,3,Enron,en,1.4276291,6.401881106667683
730340,1,Enron,en,5.7431393,7.586615545268839
1122904,1,Enron,en,1.0002819,6.380470888089408
57842,2,Enron,en,1.343343,9.948836053804971
43949,1,Enron,en,1.0007542,5.97954589085969
1291624,1,Enron,en,2.2850401,7.551844765465173
888098,1,Enron,en,1.0000042,7.315413900139545
1355637,1,Enron,en,1.0704252,8.455027384247177
4070,2,Enron,en,1.0004162,9.8570050719352
724984,3,Enron,en,1.0003806,4.877487907793271
1302192,2,Enron,en,1.0005484,5.967317890056772
60165,3,Enron,en,1.0000148,6.8999472424124315
30936,1,Enron,en,1.0000025,10.706824790554474
1293784,3,Enron,en,1.000137,6.642971337301893
759391,3,Enron,en,1.0000315,9.314386356837549
1131857,3,Enron,en,1.0000138,5.245417082223461
278014,1,Enron,en,1.0114335,8.92653704074163
1311783,2,Enron,en,1.0000788,8.72363944431143
755397,1,Enron,en,1.0001454,10.673860388674505
1111705,3,Enron,en,3.2723186,10.662522431183016
1124630,3,Enron,en,3.8697567,10.247947524303585
877541,2,Enron,en,1.0000026,7.376228306783056
279825,1,Enron,en,1.2673568,5.142415947366425
684311,3,Enron,en,2.0606372,5.604521096339533
895569,3,Enron,en,1.0000042,4.886817977482652
1311518,3,Enron,en,1.960182,6.184106105935274
898651,3,Enron,en,2.8908057,7.250158011222699
878928,3,Enron,en,1.0008048,6.735316311922274
1242465,1,Enron,en,2.0926924,8.556766291340304
890341,3,Enron,en,4.69232,6.10179964771687
1291697,1,Enron,en,1.5596023,6.996452974228167
1116086,3,Enron,en,1.0000793,7.421221343745822
1354286,1,Enron,en,1.0004922,10.122245827725523
1295105,1,Enron,en,1.5991853,11.501174544443714
1359486,3,Enron,en,1.0000468,10.392751668645518
682669,3,Enron,en,1.0000039,6.3197313606022485
84718,3,Enron,en,1.0000213,4.685354588846792
1278523,1,Enron,en,1.0001224,7.368040027676738
1354635,3,Enron,en,1.000029,5.941287114433759
1100920,2,Enron,en,1.0540245,7.515427271045152
107239,3,Enron,en,1.0003175,5.4812573574774985
764697,2,Enron,en,1.0000087,9.729991310689702
1111704,3,Enron,en,1.0000538,7.384287788132032
1264249,1,Enron,en,2.501654,9.267412237530207
1105753,1,Enron,en,1.0003278,5.02635177163879
1244018,1,Enron,en,3.97969,5.946496158590474
58547,3,Enron,en,1.0000712,7.44555540206789
745005,2,Enron,en,1.0000094,6.546807630562411
275592,2,Enron,en,4.625696,6.259519361180986
743252,3,Enron,en,1.3529431,5.787964289335527
275551,1,Enron,en,1.0012993,8.659969845519514
773466,3,Enron,en,1.0000037,4.415752847255849
1281408,1,Enron,en,2.9504206,5.5443279351038095
41938,1,Enron,en,1.0030397,8.554471540668535
280316,2,Enron,en,1.0002748,6.222728294234392
67864,2,Enron,en,1.0000706,7.473989802722922
104385,3,Enron,en,5.2594295,8.961563206155363
38665,1,Enron,en,1.0000037,2.8452476306853067
1290808,3,Enron,en,1.0000024,5.838055316651872
1247024,3,Enron,en,1.0000069,4.76594898775061
1108815,2,Enron,en,1.0000914,9.438437461438832
765255,3,Enron,en,1.0000088,5.565250506730294
102756,3,Enron,en,1.0000163,5.251118004396002
884569,1,Enron,en,29.664246,8.29171649570382
869291,1,Enron,en,1.0000023,9.936816462950025
764763,2,Enron,en,3.9841628,10.795329524092406
739119,1,Enron,en,1.000551,6.691343841335902
39083,3,Enron,en,1.0001119,6.084990990844162
1309742,1,Enron,en,1.0000073,11.011038297136716
773986,3,Enron,en,1.0000114,6.831635971487472
1283705,3,Enron,en,1.0000899,8.732352869412724
1242411,1,Enron,en,3.771495,12.435524511498603
1116073,2,Enron,en,3.4315383,6.827273816611087
289131,3,Enron,en,2.368139,6.016997910076616
1117793,3,Enron,en,1.0000104,7.132848731916245
67663,3,Enron,en,1.000157,6.643798041100818
79216,3,Enron,en,1.7397503,9.429572670765141
727722,3,Enron,en,1.0000104,3.3440092018940497
1304989,1,Enron,en,5.6621227,6.033713474968222
1247132,3,Enron,en,5.415473,5.4309893654887755
1104307,3,Enron,en,2.2838066,3.506033364982429
1108669,3,Enron,en,1.0000246,3.840732097912248
4680,3,Enron,en,1.0002718,4.225690646956654
772876,2,Enron,en,1.0033333,7.4429165625439335
2875,1,Enron,en,1.0000151,8.250085304361235
739311,1,Enron,en,3.0304868,5.9395534165319255
39103,3,Enron,en,1.0001022,6.3455428501712206
1105679,3,Enron,en,2.6722965,5.910493831878626
758080,1,Enron,en,3.2091453,8.811933797159107
305183,3,Enron,en,1.2050061,5.748920622237851
340,2,Enron,en,1.55784,6.513421690085727
1285334,2,Enron,en,1.0000492,4.399610575650023
409,2,Enron,en,1.0000755,12.137377906945316
1311988,1,Enron,en,1.0010545,12.17020522705481
87763,3,Enron,en,1.0005187,7.285778915346551
1311871,3,Enron,en,2.1509728,6.949552399902032
1358202,1,Enron,en,1.0000241,9.253869679015576
1255962,3,Enron,en,1.0000021,4.226171128139905
1311717,3,Enron,en,1.0000659,6.166019030507839
1129778,3,Enron,en,1.3056259,4.542073461932668
1359419,3,Enron,en,1.8906186,7.5698950780497265
1299124,1,Enron,en,1.0002352,7.446117737250218
69575,3,Enron,en,1.0000347,2.6280451105624225
2228,2,Enron,en,1.0003023,6.969482886476367
901188,3,Enron,en,2.4231443,5.367987291818015
53324,1,Enron,en,1.865429,5.499423884373729
1354876,2,Enron,en,2.1522222,6.537461110551354
57840,2,Enron,en,1.0001757,9.221304368438899
730245,2,Enron,en,1.0001074,12.541197457750439
1261119,1,Enron,en,2.5742831,7.199646836027116
410,1,Enron,en,1.0000676,7.7360990876031375
1358832,2,Enron,en,1.0001414,8.812077967368559
894590,1,Enron,en,1.0000153,7.874885356169892
899659,3,Enron,en,1.831307,7.110267517664263
280314,3,Enron,en,2.1132607,3.536401202034617
1270633,1,Enron,en,1.0165663,4.20464863283786
1311531,2,Enron,en,1.6940385,7.20571264955047
1242448,2,Enron,en,1.0004352,6.533657135642914
1247400,3,Enron,en,1.0007145,5.846776792190629
1309206,3,Enron,en,5.7085166,7.1270739257762505
4464,3,Enron,en,1.0001844,6.148531493716329
41611,1,Enron,en,1.0001147,9.278237246111336
763278,3,Enron,en,1.0003538,7.289069100081528
1293684,1,Enron,en,1.0000232,8.628864214453337
1127902,3,Enron,en,1.0000099,6.418466123593115
685554,3,Enron,en,1.5107683,8.965859078810718
776178,3,Enron,en,1.0000256,3.9141084220625673
1297499,1,Enron,en,2.7708375,8.925153417826607
76978,3,Enron,en,1.0000117,5.582184140895421
74110,1,Enron,en,1.0002233,7.070700547941688
1122473,1,Enron,en,1.0002506,5.372168090039036
1111874,3,Enron,en,1.0000079,6.478013144121947
775520,3,Enron,en,1.0001175,3.089787131509855
285521,1,Enron,en,1.0003371,5.412776963646071
1265013,2,Enron,en,1.0002302,7.557785139661905
772959,2,Enron,en,1.000091,9.467530144160584
1350601,2,Enron,en,1.0000025,6.713406682374826
1131638,1,Enron,en,1.0018626,6.046346313709405
869588,1,Enron,en,1.0000517,9.943150611321276
833620,3,Enron,en,1.0002267,10.743961535002551
1109234,1,Enron,en,1.0001161,7.303738829145954
273478,1,Enron,en,1.0009962,6.828805050114367
947352,3,Enron,en,1.865429,5.499423884373729
59759,1,Enron,en,1.0000693,5.055417722700198
1311787,3,Enron,en,1.0044479,6.581198836805576
1261978,1,Enron,en,1.0002961,5.7574575596333535
80506,1,Enron,en,1.0000038,14.190659423211624
34453,3,Enron,en,1.0000037,5.740116497239497
59216,3,Enron,en,1.0002245,5.014779198373481
739489,1,Enron,en,1.2908095,4.486501094382807
1263461,3,Enron,en,1.5762973,5.012191716651805
59427,3,Enron,en,1.8645052,5.616426111167098
776588,3,Enron,en,1.0000023,3.3559531581210473
59348,2,Enron,en,1.0000376,6.51911834973517
1144291,3,Enron,en,5.7068214,10.86755017328539
1263190,3,Enron,en,1.0001367,6.911526223122005
1127821,1,Enron,en,1.0001026,10.39221925806706
1126486,3,Enron,en,1.0003673,8.734001046678191
2983,3,Enron,en,6.4161353,6.50038230111813
743088,3,Enron,en,1.0001498,5.99601075753393
3272,2,Enron,en,1.003305,6.899869703840338
38666,1,Enron,en,1.0027558,9.259023280714175
884187,3,Enron,en,1.0000035,6.391954476746068
2916,2,Enron,en,1.0000372,8.504181782517227
1107573,1,Enron,en,1.5748047,8.63002505563714
56550,3,Enron,en,2.6010945,6.226619807350281
1108468,3,Enron,en,1.0000032,9.459488408103097
1114539,1,Enron,en,1.0000956,5.6817430527577395
288831,3,Enron,en,1.0000643,9.40330793627297
744821,1,Enron,en,1.0013381,9.00200051606751
246,3,Enron,en,1.4311862,7.907024993852734
1306041,1,Enron,en,1.3761564,8.476625990676954
1354751,1,Enron,en,1.0000985,6.114584133487085
45853,3,Enron,en,1.0000104,3.3440092018940497
4463,3,Enron,en,3.2574203,9.197700386209267
59799,3,Enron,en,1.3811401,5.819067314869696
776249,3,Enron,en,1.0002705,4.0254419024742685
685423,1,Enron,en,1.0000025,8.235991596976477
273479,2,Enron,en,1.0003358,8.148625513597482
1284292,1,Enron,en,2.1561434,6.101058534662224
1273023,3,Enron,en,1.0000175,6.8272975103133025
1278675,1,Enron,en,1.0000985,7.579754326012149
894724,3,Enron,en,1.0256697,7.499057025137035
1122610,2,Enron,en,1.0002551,4.930028293538327
766452,1,Enron,en,1.0002671,7.684360951827602
1101570,3,Enron,en,1.0000964,7.837599087902071
874731,3,Enron,en,1.0001197,2.640758004167324
1241094,3,Enron,en,1.0000021,2.9601254754597797
69122,2,Enron,en,1.9684345,9.41591918623133
1249050,1,Enron,en,1.0000082,7.521191086791291
41655,2,Enron,en,3.4155996,4.7245507573920715
1105840,3,Enron,en,2.5337446,3.6462445590238666
881447,1,Enron,en,1.8201436,7.346433158946799
79103,2,Enron,en,3.7938418,8.806342104922221
305263,3,Enron,en,1.0000643,9.40330793627297
2547,3,Enron,en,1.0000112,3.297773446316369
1263869,3,Enron,en,1.0000049,3.1603699015044726
275633,3,Enron,en,1.0000021,5.877859757230178
885562,2,Enron,en,1.0010831,7.942202506171776
1272794,3,Enron,en,1.6923428,8.917005016953093
722572,3,Enron,en,1.0000021,4.226171128139905
2285,1,Enron,en,1.0001518,10.031217667916588
727620,1,Enron,en,7.49429,8.04442424498596
728434,3,Enron,en,1.0000919,5.543911056567606
1263117,1,Enron,en,1.5228758,9.207130764005042
743454,3,Enron,en,1.0000024,6.324638781406722
759126,2,Enron,en,1.0000257,5.218201126021424
1336760,3,Enron,en,1.0000049,4.331986833837302
283630,3,Enron,en,1.0000023,2.8860000624033066
1269754,3,Enron,en,1.0000021,4.821703480566484
1282534,1,Enron,en,13.633051,8.213945910489311
1249085,1,Enron,en,1.6680382,8.643418812344699
1310277,3,Enron,en,2.8390954,5.062982565855696
57882,3,Enron,en,1.4043725,9.403210035864555
1248903,1,Enron,en,5.8116155,8.946812945336925
1260495,2,Enron,en,1.6259549,5.402282906778496
292387,3,Enron,en,3.2421608,7.634825867970835
877635,2,Enron,en,1.0000058,5.99850238696776
16449,3,Enron,en,1.0000031,4.3589294282898186
4620,3,Enron,en,1.734904,5.56992734986053
881087,3,Enron,en,5.151746,9.12043961136887
1114491,3,Enron,en,1.0000107,3.927441801351642
772929,3,Enron,en,1.0000077,6.762888867238597
1253162,1,Enron,en,1.0075549,10.901959495132932
1114443,1,Enron,en,1.0001063,14.672957005495292
764468,3,Enron,en,2.050033,6.689735087170461
1278815,3,Enron,en,1.0000889,5.759739643164936
3072,2,Enron,en,1.0000027,3.412757535456081
1285140,3,Enron,en,1.0000151,6.6469235375423
897916,1,Enron,en,1.0001948,5.259604082660139
1144720,1,Enron,en,1.0028406,8.05299156484147
1350670,3,Enron,en,1.0007544,7.118935168324756
1268722,1,Enron,en,1.7529924,6.278177431081538
884252,3,Enron,en,1.000291,7.203763557133859
1293892,3,Enron,en,1.0000021,8.891982810194527
1111984,3,Enron,en,1.000178,6.230177067813984
1120147,1,Enron,en,2.616305,5.842160985466011
899149,1,Enron,en,1.5773917,7.502522874792175
41606,1,Enron,en,1.0001507,7.866820827051131
1290078,1,Enron,en,3.1972456,7.562000418026424
685019,3,Enron,en,1.0000068,4.991774143887297
78198,3,Enron,en,1.0000049,3.1603699015044726
899098,3,Enron,en,1.0000087,4.511988138765224
743320,1,Enron,en,1.0008166,10.688618995791924
58555,3,Enron,en,15.280769,8.950087038127501
1033955,3,Enron,en,6.8464227,6.976888097769387
1265041,3,Enron,en,1.0000172,6.650398890692578
56499,2,Enron,en,1.002202,7.052947679243854
77739,3,Enron,en,1.0000036,7.497399041225579
16354,3,Enron,en,2.368139,6.016997910076616
739650,3,Enron,en,1.0000021,4.443186315136903
1122690,3,Enron,en,1.0000044,6.250860861021059
1255916,3,Enron,en,1.0000024,4.624933436090216
1114532,1,Enron,en,1.0001217,8.710089711157153
44497,2,Enron,en,1.8209003,2.522967933539463
104357,2,Enron,en,2.0053375,6.376775122726228
1111818,3,Enron,en,4.9379,7.739576004930245
755298,1,Enron,en,1.5822741,9.4489984530043
1285021,3,Enron,en,1.0000162,7.230910084122907
275771,1,Enron,en,1.0000281,10.233961437052459
107759,2,Enron,en,1.6948591,7.653443834011866
880610,2,Enron,en,1.0000366,6.147909671236069
1122787,2,Enron,en,5.733096,6.238679072246408
898984,2,Enron,en,1.2850778,7.6023740714358174
1283822,1,Enron,en,1.4583822,6.781264142290154
76386,3,Enron,en,1.0000058,4.267676393749542
69629,3,Enron,en,1.0002187,3.6523628131515142
898133,1,Enron,en,1.0000519,4.918329603255129
69159,3,Enron,en,1.7417897,5.7065536887077135
59484,3,Enron,en,4.542712,7.408661129958298
276674,3,Enron,en,1.0001832,5.081276608147444
39375,1,Enron,en,1.000022,6.680880049519712
1121025,3,Enron,en,1.0000298,5.471107904554474
1306478,3,Enron,en,1.0046461,7.407373226599234
1247026,3,Enron,en,1.5853744,4.516751610108262
291516,3,Enron,en,1.0000021,4.6360131692704005
60143,2,Enron,en,58.743237,8.484665019327315
1121989,3,Enron,en,1.0002166,6.3244767767795285
742799,1,Enron,en,1.0001435,9.669361133857588
725106,3,Enron,en,2.439742,5.139253847601658
66925,1,Enron,en,1.72567,6.711181490542501
1034016,2,Enron,en,1.0000106,8.672316491269916
1106055,1,Enron,en,1.0000201,6.781469227279499
899685,3,Enron,en,1.0000088,8.289790102809784
756812,2,Enron,en,1.0001862,5.228175164611521
38343,1,Enron,en,3.7572758,5.538208924971077
683022,1,Enron,en,1.0000032,6.795203846465759
755603,1,Enron,en,11.528783,9.52200434623136
3025,3,Enron,en,4.7392597,5.522589544130783
1248967,3,Enron,en,7.2962003,5.696501043103209
725250,2,Enron,en,2.3750455,9.299367334026659
1270808,2,Enron,en,1.0001141,5.383730793846463
291554,2,Enron,en,2.111264,5.9395367299394275
1259598,3,Enron,en,1.0001224,4.9353790984212385
1122777,1,Enron,en,1.0039052,7.5955061317669985
292372,3,Enron,en,1.0000067,6.3147985273081675
1307119,2,Enron,en,1.0000813,6.478080589189122
289044,1,Enron,en,1.5465978,5.8947752069032
289126,3,Enron,en,1.000257,5.156277499185553
1251205,1,Enron,en,1.0000424,4.903186134253402
80919,2,Enron,en,1.0000023,8.342908664217232
931566,3,Enron,en,1.0000101,4.819378092685377
1109084,2,Enron,en,3.7083843,6.541245680128574
730896,3,Enron,en,1.0000774,3.4770477687338857
